0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,7.499999999999999722e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.125000000000000028e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.125000000000000028e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.125000000000000028e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,8.749999999999999445e-02,7.499999999999999722e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.250000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,3.749999999999999861e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,7.499999999999999722e-02,6.250000000000000000e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,1.250000000000000069e-02,6.250000000000000000e-02,6.250000000000000000e-02,5.000000000000000278e-02
-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-8.749999999999999445e-02,-8.749999999999999445e-02,-3.749999999999999861e-02,-5.000000000000000278e-02
0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02
-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000056e-01,8.749999999999999445e-02,8.749999999999999445e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.125000000000000028e-01,1.625000000000000056e-01,1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01
-1.250000000000000069e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,6.250000000000000000e-02,6.250000000000000000e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,7.499999999999999722e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,1.125000000000000028e-01,1.125000000000000028e-01,1.000000000000000056e-01
0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,2.500000000000000139e-02
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,3.749999999999999861e-02,3.749999999999999861e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,1.375000000000000111e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.125000000000000028e-01
0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02
0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-7.499999999999999722e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02
5.000000000000000278e-02,3.749999999999999861e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,6.250000000000000000e-02,1.125000000000000028e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.625000000000000056e-01,1.499999999999999944e-01,1.499999999999999944e-01
5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,6.250000000000000000e-02,6.250000000000000000e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000056e-01,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02,7.499999999999999722e-02
0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02
0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,5.000000000000000278e-02,1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,6.250000000000000000e-02,1.125000000000000028e-01,1.125000000000000028e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,6.250000000000000000e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.499999999999999722e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,2.500000000000000139e-02,1.250000000000000069e-02,0.000000000000000000e+00
-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-2.500000000000000139e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,1.250000000000000069e-02,6.250000000000000000e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,8.749999999999999445e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,1.250000000000000069e-02,1.250000000000000069e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,1.125000000000000028e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,8.749999999999999445e-02,8.749999999999999445e-02,8.749999999999999445e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,-1.250000000000000069e-02
-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02
-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-7.499999999999999722e-02,-8.749999999999999445e-02,-1.000000000000000056e-01,-1.000000000000000056e-01
0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,8.749999999999999445e-02,7.499999999999999722e-02,7.499999999999999722e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02,-5.000000000000000278e-02
-1.250000000000000069e-02,-1.250000000000000069e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-2.500000000000000139e-02,-3.749999999999999861e-02,-3.749999999999999861e-02,-5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02,2.500000000000000139e-02,2.500000000000000139e-02,1.250000000000000069e-02
